stat_assos: keys: 35 values: 26 associations: 68
reading sim files completed!
number of disease pairs which all methods can cal: stat_assos: keys: 4899 values: 4899 associations: 12002550
number of benchmark disease pairs which all methods can cal: 61
x time
d1	d2	icod	suntopo	funsim	bog	gomf	label
umls:C0004096	umls:C0003873	0.00258054072037339	0.984678983688354	0.2635743646142243	0.343449264764786	0.002948042047201288	1
umls:C0004096	umls:C0028754	0.00247056921944022	0.984750270843506	0.2552286532102205	0.216606691479683	0.0031271415009777323	1
umls:C0029410	umls:C0003090	0.0	0.283727824687958	5e-324	0.0	0.0009528346831824678	0
umls:C3150899	umls:C2936781	0.0	0.0913780033588409	5e-324	0.0	0.0009528346831824678	0
umls:C3150899	umls:C0025303	0.0	0.282686471939087	5e-324	0.0	0.023732231295079606	0
umls:C0344724	umls:C0149521	0.00324400956742465	0.461581170558929	5e-324	0.0	0.000683256868863057	0
umls:C4015067	umls:C0266642	0.0	0.339597463607788	5e-324	0.0	0.0006998383864626282	0
umls:C3150896	umls:C3805604	0.0	0.140026748180389	5e-324	0.0	0.0017482517482517483	0
umls:C3875321	umls:C3541319	0.0	0.447364002466202	5e-324	0.0	0.0005224930508329079	0
umls:C0265780	umls:C0271985	0.0	0.397931098937988	5e-324	0.0	0.0003638930942214234	0
umls:C0206732	umls:C0086652	0.0	0.319416284561157	5e-324	0.0	0.0002901494269548818	0
umls:C1862591	umls:C4015420	0.0	0.0877671837806702	5e-324	0.0	0.005	0
umls:C0263627	umls:C2700426	0.0	0.218507170677185	5e-324	0.0	0.0002901494269548818	0
umls:C0031511	umls:C1858725	0.00201273779384792	0.460559040307999	0.03476254420193286	0.0	0.0008704543734360065	0
umls:C0023521	umls:C1969639	0.0	0.302875936031342	5e-324	0.0	0.0002901494269548818	0
umls:C0019191	umls:C0431109	0.00381091912277043	0.262488067150116	5e-324	0.0	0.000437636761487965	0
umls:C0019294	umls:C0034013	0.0	0.332512617111206	5e-324	0.0	0.0035091065949906914	0
umls:C0025295	umls:C0014518	0.00209732935763896	0.456375777721405	0.020543887661045392	0.0	0.0007227636289137585	0
umls:C0027121	umls:C0026848	0.00351012218743563	0.485242247581482	0.024557694908754302	0.0	0.00381327072545197	1
umls:C0025303	umls:C0032927	0.00255562923848629	0.476720631122589	0.00037626168472366483	0.0	0.0026803823556764386	0
umls:C2931206	umls:C0342731	0.0	0.302994430065155	5e-324	0.0	0.0007833920877399138	0
umls:C1848533	umls:C0017160	0.0	0.244668960571289	5e-324	0.0	0.0006093694020527993	0
umls:C0020578	umls:C3888065	0.0	0.336901962757111	5e-324	0.0	0.0002901494269548818	0
umls:C2673187	umls:C0544862	0.0	0.41022777557373	5e-324	0.0	0.000437636761487965	0
umls:C2931426	umls:C2748910	0.0	0.337369948625565	5e-324	0.0	0.0006952357223352164	0
umls:C0268474	umls:C0001122	0.0	0.382078588008881	5e-324	0.0	0.001354084753917648	0
umls:C0342639	umls:C2932716	0.0114017771556973	0.361596584320068	5e-324	0.0	0.0002901494269548818	0
umls:C3151036	umls:C0265338	0.0128616839647293	0.400452703237534	5e-324	0.0	0.006268329466045306	0
umls:C0751785	umls:C2676766	0.0	0.328348577022552	5e-324	0.0	0.0002901494269548818	0
umls:C2674574	umls:C0002965	0.00457871705293655	0.319089114665985	5e-324	0.0	0.0007833920877399138	0
umls:C0268418	umls:C0796081	0.0154606197029352	0.133485943078995	5e-324	0.0	0.0002901494269548818	0
umls:C0236736	umls:C1842398	0.00232222490012646	0.457774728536606	0.003677287272516232	0.0	0.000943513708703318	0
umls:C0242383	umls:C1300257	0.00222001108340919	0.406639277935028	5e-324	0.0	0.005530843673661031	0
umls:C2675746	umls:C1845146	0.0	0.113313227891922	5e-324	0.0	0.0009528346831824678	0
umls:C1838979	umls:C1859372	0.0	0.408445656299591	5e-324	0.0	0.0006600814225436557	0
umls:C0014544	umls:C0022116	0.00264408718794584	0.49311575293541	0.10909480768015506	0.0	0.00270006365950576	1
umls:C0014544	umls:C0026769	0.00277246511541307	0.5	0.07022671124098508	0.0326952375471592	0.0021551459730294563	1
umls:C2931246	umls:C1847827	0.0	0.353464305400848	5e-324	0.0	0.002642007926023778	0
umls:C2931246	umls:C4014310	0.0	0.361898064613342	5e-324	0.0	0.002642007926023778	0
umls:C1970269	umls:C1836824	0.0	0.0329814851284027	5e-324	0.0	0.0002901494269548818	0
umls:C0042138	umls:C1837094	0.00443218927830458	0.371805310249329	5e-324	0.0	0.0031359918096763406	0
umls:C1837174	umls:C2931299	0.0	0.110817492008209	5e-324	0.0	0.0002901494269548818	0
umls:C3553788	umls:C1864902	0.0	0.196202367544174	5e-324	0.0	0.006349206349206349	0
umls:C3150649	umls:C0031154	0.00295956642366946	0.47316974401474	0.007059824951793509	0.0	0.0006393762330787289	0
umls:C0019034	umls:C1861975	0.00787712354212999	0.191870987415314	5e-324	0.0	0.0009528346831824678	0
umls:C0019034	umls:C3272797	0.0	0.249806046485901	5e-324	0.0	0.0002901494269548818	0
umls:C0036202	umls:C0007193	0.00550646800547838	0.5	0.049350119700986336	0.0490068644285202	0.0021594327648061084	1
umls:C0036202	umls:C0024117	0.00655019097030163	0.779675304889679	0.0929102584013825	0.0803578794002533	0.006336055602902176	1
umls:C1832243	umls:C1855849	0.0837742313742638	0.315421640872955	5e-324	0.0	0.000437636761487965	0
umls:C0268251	umls:C1956391	0.0	0.295003592967987	5e-324	0.0	0.002171552660152009	0
umls:C0020497	umls:C0175703	0.0	0.304808080196381	5e-324	0.0	0.0003638930942214234	0
umls:C4015701	umls:C2677106	0.0	0.174916237592697	5e-324	0.0	0.0002901494269548818	0
umls:C2609071	umls:C0026266	0.0	0.429334074258804	5e-324	0.0	0.0002901494269548818	0
umls:C0026769	umls:C0011849	0.00339612667448819	0.684454917907715	0.08325663669646377	0.0603640675544739	0.0028526899590917963	1
umls:C1866008	umls:C0033054	0.00346048385836184	0.398274749517441	5e-324	0.0	0.0007467555145046666	0
umls:C1867146	umls:C0023380	0.0	0.420789778232574	5e-324	0.0	0.0005772681907421552	0
umls:C0018021	umls:C0020676	0.00436731614172459	0.5	0.028888193285500758	0.0173200666904449	0.0005625623222585803	1
umls:C0011303	umls:C1853578	0.00343887135386467	0.398322314023972	5e-324	0.0	0.0026169371328315398	0
umls:C2675861	umls:C0006635	0.00084885471733287	0.463830888271332	5e-324	0.0	0.0002901494269548818	0
umls:C1854678	umls:C0003706	0.0	0.395072340965271	5e-324	0.0	0.0020278722597069716	0
umls:C0205824	umls:C0005859	0.00716025568544865	0.423795938491821	0.015860635893564623	0.0	0.006492361689824006	0
umls:C0205824	umls:C0020540	0.0	0.372167080640793	5e-324	0.0	0.003330471958873713	0
umls:C0553730	umls:C2931441	0.0	0.230346888303757	5e-324	0.0	0.0009528346831824678	0
umls:C1963184	umls:C0022104	0.0	0.432782918214798	5e-324	0.0	0.0012097647250365682	0
umls:C3151467	umls:C1858266	0.0	0.374228835105896	5e-324	0.0	0.0029455081001472753	0
umls:C0242387	umls:C0026766	0.00129530974663794	0.43112188577652	5e-324	0.0	0.0004508927077640537	0
umls:C4014361	umls:C1856273	0.0	0.0916800796985626	5e-324	0.0	0.0002901494269548818	0
umls:C0006277	umls:C0032285	0.00247442862018943	0.481748342514038	0.0002232277683503311	0.0	0.004932211390143078	1
umls:C0036631	umls:C0036323	0.00209215027280152	0.448848903179169	0.09725780492097987	0.0	0.0007575986454152205	0
umls:C0751668	umls:C1845334	0.0	0.1300228536129	5e-324	0.0	0.0009528346831824678	0
umls:C1704417	umls:C1301362	0.00418587168678641	0.422883868217468	5e-324	0.0	0.0006214920550686748	0
umls:C0014038	umls:C0025289	0.00345157901756465	0.418685257434845	5e-324	0.0	0.0010595284181371951	1
umls:C0029456	umls:C0751335	0.00190942303743213	0.443089216947556	5e-324	0.0	0.008652240797048539	0
umls:C0029456	umls:C0878544	0.0026269422378391	0.939311504364014	0.24869122973323404	0.244329959154129	0.0033559546355915373	1
umls:C0596263	umls:C0796081	0.00272571085952222	0.481327891349792	0.05712343759229084	0.0	0.003108615710370665	0
umls:C2752089	umls:C1838254	0.0	0.242235600948334	5e-324	0.0	0.07692307692307693	0
umls:C0406468	umls:C0242647	0.0	0.00530892610549927	5e-324	0.0	0.000437636761487965	0
umls:C2750081	umls:C3275446	0.0033012917265296	0.427696943283081	5e-324	0.0	0.0013537867410426947	0
umls:C0334082	umls:C0016057	0.00607968494296074	0.438684076070786	0.10573368391365001	0.0	0.0008417220074370305	0
umls:C0005910	umls:C2678046	0.00773883750662208	0.470290958881378	5e-324	0.0	0.0010174952570980236	0
umls:C1858558	umls:C3809272	0.010253363288939	0.342229306697845	5e-324	0.0	0.0009528346831824678	0
umls:C0262584	umls:C0024776	0.00058013666421175	0.485134452581406	5e-324	0.0	0.0009728476963080985	0
umls:C0039743	umls:C0270855	0.0	0.32231667637825	5e-324	0.0	0.002915157815970516	0
umls:C1834329	umls:C0032269	0.0	0.100043177604675	5e-324	0.0	0.000437636761487965	0
umls:C1834329	umls:C0949595	0.0	0.337301403284073	5e-324	0.0	0.0029256733884617243	0
umls:C3553841	umls:C1858664	0.0	0.363516718149185	5e-324	0.0	0.005012531328320802	0
umls:C1848634	umls:C0020476	0.0	0.405620276927948	5e-324	0.0	0.0010919854973603605	0
umls:C0024117	umls:C0027051	0.00283698365092278	0.975079357624054	0.26407241502653994	0.225824505090714	0.003709060557360634	1
umls:C0024117	umls:C0003873	0.00252529932186007	0.941441178321838	0.15134710402768728	0.0821438729763031	0.0026179825151998065	1
umls:C0022593	umls:C0040588	0.000746989331673831	0.429097414016724	5e-324	0.0	0.000588475333262765	0
umls:C2677190	umls:C0004604	0.0	0.360622048377991	5e-324	0.0	0.002542233678278559	0
umls:C2677190	umls:C1836607	0.0	0.3182412981987	5e-324	0.0	0.0009528346831824678	0
umls:C2239101	umls:C1862874	0.00892867427319288	0.382327556610107	5e-324	0.0	0.01674705553374624	0
umls:C1275808	umls:C0005612	0.00714763253927231	0.469255864620209	5e-324	0.0	0.0029583505377763944	0
umls:C0035934	umls:C3151205	0.00708446139469743	0.267415404319763	5e-324	0.0	0.0010126582278481013	0
umls:C0026708	umls:C1843014	0.0	0.137918144464493	5e-324	0.0	0.002171552660152009	0
umls:C2673196	umls:C0033677	0.00483879819512367	0.409097671508789	0.2528803477119915	0.0	0.0006952357223352164	0
umls:C2936694	umls:C1856251	0.00250275828875601	0.475327253341675	5e-324	0.0	0.002040494930325989	0
umls:C3539195	umls:C1862264	0.0	0.127324312925339	5e-324	0.0	0.0010126582278481013	0
umls:C0042847	umls:C0265201	0.0	0.31282365322113	5e-324	0.0	0.0007833920877399138	0
umls:C0042847	umls:C2930808	0.0	0.315714120864868	5e-324	0.0	0.0002901494269548818	0
umls:C1834460	umls:C1832567	0.0	0.286536753177643	5e-324	0.0	0.0009528346831824678	0
umls:C0206692	umls:C0005396	0.00605827197432518	0.402825325727463	0.2851313596833899	0.0	0.0039246932036602	0
umls:C0011993	umls:C0020595	0.0	0.403392642736435	5e-324	0.0	0.0009046828662165015	0
umls:C0085298	umls:C2676231	0.00314123556017876	0.481617361307144	5e-324	0.0	0.0008322623408700772	0
umls:C0019080	umls:C1827841	0.007865060120821	0.403604418039322	5e-324	0.0	0.001325386114386713	0
umls:C0023794	umls:C0028754	0.00284254271537066	0.980408549308777	0.0640659267621522	0.00739576248452067	0.0036664869588945857	1
umls:C3280127	umls:C0342727	0.0	0.0797636210918427	5e-324	0.0	0.0007833920877399138	0
umls:C1848030	umls:C0410179	0.0	0.47770282626152	5e-324	0.0	0.0002901494269548818	0
umls:C1858079	umls:C0037997	0.00644397549331188	0.371721148490906	5e-324	0.0	0.0006952357223352164	0
umls:C0022680	umls:C0011849	0.00343669392168522	0.846150875091553	0.14142378497882768	0.222064167261124	0.0046828053923376935	1
umls:C3809049	umls:C0032768	0.0	0.393057316541672	5e-324	0.0	0.0003393118717992429	0
umls:C0018995	umls:C0003864	0.00996092986315489	0.5	0.11350863790534685	0.440195143222809	0.0006662986244722314	1
umls:C1839566	umls:C0699743	0.0104971239343286	0.375394195318222	5e-324	0.0	0.000437636761487965	0
umls:C1839566	umls:C1535893	0.0	0.236674100160599	5e-324	0.0	0.0002901494269548818	0
umls:C0023869	umls:C0040485	0.0	0.149302810430527	5e-324	0.0	0.006024096385542169	0
umls:C0023869	umls:C2931134	0.0	0.129273742437363	5e-324	0.0	0.000437636761487965	0
umls:C0518014	umls:C1868139	0.00441092718392611	0.396387487649918	5e-324	0.0	0.0005450543606153704	0
umls:C0002066	umls:C0011053	0.0	0.435372352600098	5e-324	0.0	0.00036603291322950213	0
umls:C0751276	umls:C0494261	0.0	0.378924667835236	5e-324	0.0	0.001304594710819987	0
umls:C3279774	umls:C0014556	0.00171533098910004	0.382837325334549	5e-324	0.0	0.0027077247345263645	0
umls:C3151055	umls:C1836023	0.0	0.283081889152527	5e-324	0.0	0.10014507471347744	0
umls:C3810138	umls:C0345407	0.0	0.234669357538223	5e-324	0.0	0.000437636761487965	0
umls:C0270612	umls:C0002395	0.00294351042248309	0.801110029220581	0.048640165258748994	0.00659551750868559	0.00431946872431519	0
umls:C0012739	umls:C0027092	0.00349642965011299	0.438722640275955	5e-324	0.0	0.0027136100768525738	0
umls:C2700426	umls:C1833477	0.0	0.153095155954361	5e-324	0.0	0.0009528346831824678	0
umls:C1835928	umls:C1833102	0.0	0.272750705480576	5e-324	0.0	0.0003638930942214234	0
umls:C1842778	umls:C3715155	0.0	0.404425203800201	5e-324	0.0	0.004424778761061947	0
umls:C0020517	umls:C0009405	0.00239941454492509	0.478700280189514	0.018831636751841456	0.0	0.005677464869105513	0
umls:C0023343	umls:C2675525	0.0	0.375220566987991	5e-324	0.0	0.0024007880332506675	0
umls:C0023343	umls:C0020514	0.00278855091892183	0.444112002849579	5e-324	0.0	0.0005282005288793064	0
umls:C1842930	umls:C3553859	0.0	0.345293581485748	5e-324	0.0	0.000437636761487965	0
umls:C0040100	umls:C2239351	0.0	0.214686691761017	5e-324	0.0	0.006340465845015896	0
umls:C0007140	umls:C3810090	0.00134833110496402	0.309668302536011	5e-324	0.0	0.000437636761487965	0
umls:C3892039	umls:C0472777	0.0	0.248970359563828	5e-324	0.0	0.000437636761487965	0
umls:C0019372	umls:C2750737	0.0	0.399771332740784	5e-324	0.0	0.0002901494269548818	0
umls:C3150208	umls:C0006272	0.0	0.356700956821442	5e-324	0.0	0.0015955973638954106	0
umls:C0334121	umls:C1854594	0.0	0.400894165039062	5e-324	0.0	0.0006514038274014916	0
umls:C1859966	umls:C2673677	0.0	0.325502216815948	5e-324	0.0	0.001225867726161908	0
umls:C2676723	umls:C1261287	0.0	0.316199213266373	5e-324	0.0	0.0002901494269548818	0
umls:C0270952	umls:C0012236	0.00221504154615104	0.427052408456802	5e-324	0.0	0.0008101277850014608	0
umls:C3887525	umls:C0005697	0.0	0.285770297050476	5e-324	0.0	0.0002901494269548818	0
umls:C0175695	umls:C0265246	0.0338975638151169	0.428959488868713	5e-324	0.0	0.025105686061403804	0
umls:C3554105	umls:C3151211	0.0	0.130684852600098	5e-324	0.0	0.001694915254237288	0
umls:C0038015	umls:C1837640	0.0	0.0953188240528107	5e-324	0.0	0.000437636761487965	0
umls:C1840235	umls:C1843244	0.0	0.41144260764122	5e-324	0.0	0.0007183176608680745	0
umls:C0030552	umls:C0013481	0.0	0.426756262779236	0.010746053586626086	0.0	0.001477472373945961	0
umls:C0342883	umls:C0432226	0.0	0.277805924415588	5e-324	0.0	0.002295612347886043	0
umls:C0268323	umls:C0266294	0.0	0.373968780040741	5e-324	0.0	0.0002901494269548818	0
umls:C1969639	umls:C1735591	0.0	0.228469371795654	5e-324	0.0	0.000437636761487965	0
umls:C3887612	umls:C0041408	0.0	0.381281495094299	5e-324	0.0	0.004335915023103739	0
umls:C0025289	umls:C0026847	0.0038039549253881	0.384183049201965	5e-324	0.0	0.00407482882361965	0
umls:C1800706	umls:C1832394	0.00730653712525964	0.43828883767128	0.0003093119511909917	0.0	0.004311167324457984	0
umls:C1969562	umls:C0023015	0.0	0.213799625635147	5e-324	0.0	0.000437636761487965	0
umls:C0206682	umls:C0002896	0.00156467070337385	0.436503857374191	0.046650223247533686	0.0	0.0019194004428350717	0
umls:C0206682	umls:C2675520	0.0	0.464555770158768	5e-324	0.0	0.0009897601991598758	0
umls:C0020474	umls:C0011849	0.00388202746398747	0.481516778469086	0.038693022433862335	0.0	0.0021941397925334316	1
umls:C0020474	umls:C0023794	0.00390319293364882	0.479203164577484	5e-324	0.0	0.0016310063487353537	1
umls:C0020474	umls:C0027051	0.00227511138655245	0.482908755540848	0.015591230468681284	0.0	0.0027264537411363305	1
umls:C0020474	umls:C0028754	0.0024238214828074	0.5	0.014344451676537322	0.000343050429364666	0.002928535662717996	1
umls:C3550789	umls:C0344432	0.0	0.38027161359787	5e-324	0.0	0.0006391630633837471	0
umls:C3151107	umls:C0262584	0.00288182194344699	0.325296550989151	5e-324	0.0	0.0007102908288989097	0
umls:C2677794	umls:C3277701	0.0	0.225734204053879	5e-324	0.0	0.0009528346831824678	0
umls:C0035229	umls:C1834558	0.00610944489017129	0.455447882413864	0.0003049125402669759	0.0	0.0009847566406462054	0
umls:C0086795	umls:C1861975	0.0	0.143960565328598	5e-324	0.0	0.0002901494269548818	0
umls:C1838327	umls:C3810147	0.0	0.238119393587112	5e-324	0.0	0.0002901494269548818	0
umls:C1838327	umls:C0079770	0.00471724569797516	0.381267249584198	0.0699098404807443	0.0	0.0006214920550686748	0
umls:C0032460	umls:C0028754	0.00241633341647685	0.983883440494537	0.1782288898905524	0.091884158551693	0.0030403693401297913	1
umls:C0032460	umls:C0027051	0.00245741312392056	0.974327445030212	0.19162116139175076	0.071919821202755	0.0027052548054450733	1
umls:C0032460	umls:C0023794	0.00334521383047104	0.5	0.03858100131210152	0.00919025391340256	0.0020840269927198717	1
umls:C0032460	umls:C0011849	0.00289479037746787	0.786968469619751	0.09117257176310241	0.0441526360809803	0.0025501475282364407	1
umls:C0272084	umls:C1969038	0.0	0.334581553936005	5e-324	0.0	0.0002901494269548818	0
umls:C0749794	umls:C0600427	0.00948102958500385	0.410046577453613	5e-324	0.0	0.0002901494269548818	0
umls:C1863237	umls:C0022116	0.00315541797317564	0.454225033521652	0.03277974132639962	0.0	0.0020960582319882776	0
umls:C3151088	umls:C0398738	0.00597742618992925	0.428683161735535	5e-324	0.0	0.0009528346831824678	0
umls:C1864100	umls:C0003123	0.00370352389290929	0.391324520111084	0.014451795072617613	0.0	0.0013448137379602325	0
umls:C0474350	umls:C0039494	0.00767641374841332	0.209593683481216	5e-324	0.0	0.001350543215717108	0
umls:C1858656	umls:C1856059	0.00957976747304201	0.247555792331696	5e-324	0.0	0.0003884743166436039	0
umls:C0042870	umls:C1854594	0.0	0.394908875226974	5e-324	0.0	0.004030452985888862	0
umls:C1838601	umls:C0036400	0.0	0.0931515097618103	5e-324	0.0	0.0010126582278481013	0
umls:C0001080	umls:C0002066	0.0	0.344826936721802	5e-324	0.0	0.0005367707573473978	0
umls:C0027720	umls:C1863224	0.00175886868964881	0.415658533573151	0.003558762072175026	0.0	0.0004602331030876512	0
umls:C0022578	umls:C0038814	0.00248347106389701	0.44096964597702	5e-324	0.0	0.0004926925746450491	0
umls:C1856058	umls:C3888065	0.0	0.345732271671295	5e-324	0.0	0.0002901494269548818	0
umls:C1861732	umls:C1857242	0.0	0.166786134243011	5e-324	0.0	0.0002901494269548818	0
umls:C1838099	umls:C0394006	0.0	0.395092785358429	5e-324	0.0	0.006896551724137931	0
umls:C0001175	umls:C1836607	0.0	0.324200034141541	5e-324	0.0	0.0009528346831824678	0
umls:C0020541	umls:C0010314	0.00524884695187211	0.480733573436737	0.028078424562163844	0.0	0.002479220026414725	0
umls:C0024535	umls:C0027726	0.00278779910877347	0.481059581041336	0.01673525931183358	0.0	0.0006868347272550625	0
umls:C0024535	umls:C2748910	0.00954715348780155	0.410282075405121	5e-324	0.0	0.0006952357223352164	0
umls:C1836780	umls:C0023448	0.0	0.470075070858002	5e-324	0.0	0.0019700483548612366	0
umls:C0003850	umls:C0265312	0.00442772451788187	0.429848343133926	5e-324	0.0	0.002561481989469469	0
umls:C0003850	umls:C0022116	0.00320596853271127	0.96827906370163	0.18351263674632012	0.250667154788971	0.003832598834256353	1
umls:C1861538	umls:C0029928	0.0	0.31405907869339	5e-324	0.0	0.0006470839053692502	0
umls:C0023530	umls:C0032285	0.00424724072217941	0.466352641582489	0.1158915678980464	0.0	0.01046478547087849	1
umls:C2750471	umls:C1856058	0.0	0.196643471717834	5e-324	0.0	0.000437636761487965	0
umls:C0041296	umls:C1708353	0.0	0.42399138212204	5e-324	0.0	0.0006492640961254252	0
umls:C4015552	umls:C0011071	0.0	0.381182909011841	5e-324	0.0	0.0016915724308176202	0
umls:C1853137	umls:C0410539	0.0	0.225248426198959	5e-324	0.0	0.000437636761487965	0
umls:C3276339	umls:C0162531	0.0	0.39139312505722	5e-324	0.0	0.000437636761487965	0
umls:C1837008	umls:C1865285	0.0	0.141181498765945	5e-324	0.0	0.0002901494269548818	0
umls:C3151087	umls:C3714980	0.0	0.105302512645721	5e-324	0.0	0.0009528346831824678	0
umls:C0276226	umls:C0268487	0.0	0.276278018951416	5e-324	0.0	0.0002901494269548818	0
umls:C1869123	umls:C1861065	0.0335641875863075	0.231945395469666	0.3490543890466256	0.0	0.14285714285714285	0
umls:C3808184	umls:C1306710	0.0	0.213115721940994	5e-324	0.0	0.0044742729306487695	0
umls:C3808184	umls:C0017150	0.0	0.192412465810776	5e-324	0.0	0.002642007926023778	0
umls:C1859405	umls:C0023443	0.00182062177918851	0.384866714477539	5e-324	0.0	0.0017482517482517483	0
umls:C0011859	umls:C1835923	0.00389766972512007	0.363097608089447	5e-324	0.0	0.0018306042568135468	0
umls:C1842852	umls:C0006079	0.0	0.295703589916229	5e-324	0.0	0.0008406893652795292	0
umls:C0235032	umls:C1838327	0.00523554068058729	0.463805556297302	0.006579210261927564	0.0	0.001026101276490076	0
umls:C0007282	umls:C2931441	0.0	0.2032510638237	5e-324	0.0	0.0033180669691216954	0
umls:C1838437	umls:C1867981	0.0	0.322882652282715	5e-324	0.0	0.0025605336506755085	0
umls:C2678346	umls:C0014852	0.0	0.158455967903137	5e-324	0.0	0.0002901494269548818	0
umls:C0011057	umls:C2675112	0.0	0.214995473623276	5e-324	0.0	0.000437636761487965	0
umls:C0035309	umls:C0014130	0.00242049596272409	0.439979493618011	0.010216600252241446	0.0	0.0009429856376033654	0
umls:C0162671	umls:C1859209	0.0	0.388047248125076	5e-324	0.0	0.000437636761487965	0
umls:C2675066	umls:C0027055	0.00136733986437321	0.468696922063828	5e-324	0.0	0.0034543990662622105	0
umls:C0342856	umls:C1864112	0.0	0.0425811111927032	5e-324	0.0	0.0009528346831824678	0
umls:C0011269	umls:C0022672	0.00276538101024926	0.473151952028275	0.04610763638133183	0.0	0.005309945782489861	0
umls:C1864851	umls:C1837873	0.0	0.317939877510071	5e-324	0.0	0.0007833920877399138	0
umls:C1839463	umls:C0018378	0.00296026072464883	0.419722348451614	5e-324	0.0	0.0033333333333333335	0
umls:C1527231	umls:C3151055	0.0	0.269940614700317	5e-324	0.0	0.0008565310492505353	0
umls:C1868679	umls:C4015701	0.0	0.197155863046646	5e-324	0.0	0.009345794392523364	0
umls:C1332965	umls:C0015672	0.0100809885188937	0.438201278448105	5e-324	0.0	0.001797379833868245	0
umls:C0024667	umls:C0016995	0.00207336409948766	0.462676346302032	5e-324	0.0	0.001851996796892338	0
umls:C0010691	umls:C0600260	0.00121867773123085	0.387009024620056	5e-324	0.0	0.0003884743166436039	0
umls:C1858280	umls:C0740392	0.00412128167226911	0.455375254154205	5e-324	0.0	0.0008601401287690433	0
umls:C3887876	umls:C0268474	0.0	0.315909564495087	5e-324	0.0	0.003582007403703035	0
umls:C3888209	umls:C2936864	0.0	0.317430436611176	5e-324	0.0	0.002171552660152009	0
umls:C0152025	umls:C0419415	0.0	0.329057633876801	5e-324	0.0	0.004069014053039612	0
umls:C0600260	umls:C0006625	0.00509288860484958	0.491161853075027	0.021185871517316907	0.0	0.0007786659257737077	0
umls:C2931216	umls:C1879286	0.0	0.0970783531665802	5e-324	0.0	0.0009528346831824678	0
umls:C0009763	umls:C0008533	0.0	0.337932288646698	5e-324	0.0	0.008201293949734473	0
umls:C0268271	umls:C3280026	0.0	0.371035754680634	5e-324	0.0	0.0002901494269548818	0
umls:C0026987	umls:C0399372	0.0	0.482000887393951	5e-324	0.0	0.0011106455943548795	0
umls:C3150974	umls:C0432254	0.0	0.283685922622681	5e-324	0.0	0.000437636761487965	0
umls:C2677299	umls:C0085298	0.0	0.369392931461334	5e-324	0.0	0.0005231435878533757	0
umls:C0015469	umls:C0268448	0.0	0.270717293024063	5e-324	0.0	0.0009528346831824678	0
umls:C2677889	umls:C0268193	0.0972959324717522	0.411223262548447	0.2604501427330953	0.0	0.03278688524590164	0
umls:C3808988	umls:C0006261	0.0	0.311770439147949	5e-324	0.0	0.0008565310492505353	0
umls:C0282612	umls:C1842342	0.00111587496940047	0.414450824260712	5e-324	0.0	0.0002901494269548819	0
umls:C1867327	umls:C1865019	0.0	0.3562131524086	5e-324	0.0	0.0009528346831824678	0
umls:C3809312	umls:C0268155	0.0	0.298189043998718	5e-324	0.0	0.0002901494269548818	0
umls:C1867449	umls:C0270972	0.00194331968668848	0.456891447305679	5e-324	0.0	0.0004926925746450491	0
umls:C0398776	umls:C0002514	0.0	0.380543261766434	5e-324	0.0	0.00029014942695488184	0
umls:C1837657	umls:C0024232	0.0	0.259036421775818	5e-324	0.0	0.0006804184233712616	0
umls:C3715192	umls:C1868193	0.0	0.0974485874176025	5e-324	0.0	0.0033333333333333335	0
umls:C0342482	umls:C0521802	0.0195548180490732	0.395939409732819	5e-324	0.0	0.000437636761487965	0
umls:C1835817	umls:C0036830	0.0125184012576938	0.247334480285645	5e-324	0.0	0.002642007926023778	0
umls:C3151304	umls:C0017919	0.0	0.364768087863922	5e-324	0.0	0.0002901494269548818	0
umls:C0033626	umls:C0016064	0.00419509084895253	0.372077524662018	5e-324	0.0	0.0002901494269548818	0
umls:C0751173	umls:C3150808	0.0	0.243889570236206	5e-324	0.0	0.0002901494269548818	0
umls:C1801959	umls:C1802395	0.0321021676063538	0.311056017875671	5e-324	0.0	0.004037872821871264	0
umls:C1853278	umls:C1838099	0.0	0.18738853931427	5e-324	0.0	0.01185163720660678	0
umls:C0795889	umls:C1258215	0.0	0.116992771625519	5e-324	0.0	0.0002901494269548818	0
umls:C1847529	umls:C4015710	0.0	0.315510511398315	5e-324	0.0	0.0009528346831824678	0
umls:C3553719	umls:C0270857	0.0	0.34678328037262	5e-324	0.0	0.0029455081001472753	0
umls:C0268609	umls:C0020725	0.0	0.232433557510376	5e-324	0.0	0.0017482517482517483	0
umls:C0002871	umls:C0014175	0.0024937482085079	0.878820478916168	0.09079068024184862	0.0334638878703117	0.0027438069897499804	1
umls:C0751383	umls:C1802395	0.0	0.398437231779099	5e-324	0.0	0.0003638930942214234	0
umls:C0751383	umls:C3150914	0.0	0.397834360599518	5e-324	0.0	0.0006105144246139394	0
umls:C1970431	umls:C1864952	0.0022980896756053	0.456726580858231	5e-324	0.0	0.0039246932036602	0
umls:C0752143	umls:C1832394	0.0	0.423439145088196	5e-324	0.0	0.0034113577254248416	0
umls:C0007787	umls:C1456865	0.00381138804368675	0.769136488437653	0.057170670238099165	0.00752387614920735	0.00882415191011857	0
umls:C0268623	umls:C0043202	0.0	0.183022677898407	5e-324	0.0	0.0005367707573473978	0
umls:C0025237	umls:C2748545	0.00595296826213598	0.255236804485321	5e-324	0.0	0.005319148936170213	0
